state,last_changed
14951,2025-09-19T07:57:03.034Z
14961,2025-09-19T07:57:04.991Z
14967,2025-09-19T07:57:13.036Z
14970,2025-09-19T07:57:15.004Z
14972,2025-09-19T07:57:16.983Z
14973,2025-09-19T07:57:18.970Z
14962,2025-09-19T07:57:20.968Z
14956,2025-09-19T07:57:22.943Z
14957,2025-09-19T07:57:24.912Z
14944,2025-09-19T07:57:26.882Z
14959,2025-09-19T07:57:34.936Z
14952,2025-09-19T07:57:36.906Z
14936,2025-09-19T07:57:38.870Z
14942,2025-09-19T07:57:40.833Z
14945,2025-09-19T07:57:42.807Z
14956,2025-09-19T07:57:46.745Z
14823,2025-09-19T07:57:48.713Z
14815,2025-09-19T07:58:03.093Z
14812,2025-09-19T07:58:05.064Z
14813,2025-09-19T07:58:07.037Z
14940,2025-09-19T07:58:08.993Z
14945,2025-09-19T07:58:17.043Z
14949,2025-09-19T07:58:19.014Z
14955,2025-09-19T07:58:20.978Z
14958,2025-09-19T07:58:22.951Z
14962,2025-09-19T07:58:24.925Z
14945,2025-09-19T07:58:28.868Z
14920,2025-09-19T07:58:30.863Z
14922,2025-09-19T07:58:46.621Z
14936,2025-09-19T07:58:48.596Z
14953,2025-09-19T07:58:50.559Z
14982,2025-09-19T07:58:52.528Z
14983,2025-09-19T07:59:00.559Z
14982,2025-09-19T07:59:02.539Z
14974,2025-09-19T07:59:04.509Z
14978,2025-09-19T07:59:06.475Z
14980,2025-09-19T07:59:08.432Z
14977,2025-09-19T07:59:10.401Z
14983,2025-09-19T07:59:12.385Z
14982,2025-09-19T07:59:14.352Z
14983,2025-09-19T07:59:22.399Z
14978,2025-09-19T07:59:24.371Z
14965,2025-09-19T07:59:26.336Z
14943,2025-09-19T07:59:28.299Z
14915,2025-09-19T07:59:30.309Z
14900,2025-09-19T07:59:32.239Z
14899,2025-09-19T07:59:34.208Z
14896,2025-09-19T07:59:36.172Z
14899,2025-09-19T07:59:44.226Z
14908,2025-09-19T07:59:46.199Z
14918,2025-09-19T07:59:48.167Z
14946,2025-09-19T07:59:50.128Z
14981,2025-09-19T07:59:52.101Z
14997,2025-09-19T07:59:54.070Z
15011,2025-09-19T07:59:56.038Z
15010,2025-09-19T07:59:58.010Z
15012,2025-09-19T08:00:06.054Z
15011,2025-09-19T08:00:08.062Z
15012,2025-09-19T08:00:10.037Z
15009,2025-09-19T08:00:11.997Z
15008,2025-09-19T08:00:13.952Z
15021,2025-09-19T08:00:15.929Z
15037,2025-09-19T08:00:19.890Z
15044,2025-09-19T08:00:27.983Z
15040,2025-09-19T08:00:29.984Z
15051,2025-09-19T08:00:31.922Z
15039,2025-09-19T08:00:33.891Z
15041,2025-09-19T08:00:35.850Z
15045,2025-09-19T08:00:37.814Z
15039,2025-09-19T08:00:39.782Z
15056,2025-09-19T08:00:41.751Z
15051,2025-09-19T08:00:49.811Z
15061,2025-09-19T08:00:51.777Z
15055,2025-09-19T08:00:53.746Z
15052,2025-09-19T08:00:55.720Z
15058,2025-09-19T08:00:57.684Z
15069,2025-09-19T08:01:01.621Z
15075,2025-09-19T08:01:03.581Z
15078,2025-09-19T08:01:11.634Z
15080,2025-09-19T08:01:13.605Z
15064,2025-09-19T08:01:15.575Z
15065,2025-09-19T08:01:17.539Z
15069,2025-09-19T08:01:21.465Z
15089,2025-09-19T08:01:23.444Z
15094,2025-09-19T08:01:25.411Z
15103,2025-09-19T08:01:33.462Z
15107,2025-09-19T08:01:35.435Z
15116,2025-09-19T08:01:37.403Z
15129,2025-09-19T08:01:39.355Z
15137,2025-09-19T08:01:41.326Z
15144,2025-09-19T08:01:43.301Z
15150,2025-09-19T08:01:45.271Z
15144,2025-09-19T08:01:47.236Z
15139,2025-09-19T08:01:55.280Z
14954,2025-09-19T08:01:57.260Z
14946,2025-09-19T08:01:59.234Z
14947,2025-09-19T08:02:01.186Z
14938,2025-09-19T08:02:03.153Z
15065,2025-09-19T08:02:05.132Z
15056,2025-09-19T08:02:07.099Z
15052,2025-09-19T08:02:09.059Z
15051,2025-09-19T08:02:17.114Z
15089,2025-09-19T08:02:19.086Z
15088,2025-09-19T08:02:21.079Z
15091,2025-09-19T08:02:25.020Z
15120,2025-09-19T08:02:26.995Z
15132,2025-09-19T08:02:28.950Z
15139,2025-09-19T08:02:30.973Z
15151,2025-09-19T08:02:38.961Z
15136,2025-09-19T08:02:40.945Z
15145,2025-09-19T08:02:42.912Z
15139,2025-09-19T08:02:44.878Z
15134,2025-09-19T08:02:46.847Z
15130,2025-09-19T08:02:48.816Z
15120,2025-09-19T08:02:50.793Z
15125,2025-09-19T08:02:52.745Z
15128,2025-09-19T08:03:00.799Z
15129,2025-09-19T08:03:04.768Z
15119,2025-09-19T08:03:06.737Z
15123,2025-09-19T08:03:21.655Z
15125,2025-09-19T08:03:25.611Z
15140,2025-09-19T08:03:27.606Z
15139,2025-09-19T08:03:29.573Z
15155,2025-09-19T08:03:31.583Z
15165,2025-09-19T08:03:33.525Z
15182,2025-09-19T08:03:35.480Z
15191,2025-09-19T08:03:43.531Z
15217,2025-09-19T08:03:45.500Z
15208,2025-09-19T08:03:53.382Z
15222,2025-09-19T08:03:55.343Z
15237,2025-09-19T08:03:57.306Z
15245,2025-09-19T08:04:05.360Z
15241,2025-09-19T08:04:07.327Z
15233,2025-09-19T08:04:09.295Z
15215,2025-09-19T08:04:11.262Z
15225,2025-09-19T08:04:26.193Z
15212,2025-09-19T08:04:28.162Z
15219,2025-09-19T08:04:30.171Z
15233,2025-09-19T08:04:32.097Z
15221,2025-09-19T08:04:34.063Z
15245,2025-09-19T08:04:36.034Z
15254,2025-09-19T08:04:38.010Z
15252,2025-09-19T08:04:39.978Z
15259,2025-09-19T08:04:48.031Z
15255,2025-09-19T08:04:49.994Z
15225,2025-09-19T08:04:51.998Z
15222,2025-09-19T08:04:53.920Z
15231,2025-09-19T08:04:55.892Z
15234,2025-09-19T08:04:57.876Z
15264,2025-09-19T08:04:59.833Z
15255,2025-09-19T08:05:09.851Z
15253,2025-09-19T08:05:11.811Z
15246,2025-09-19T08:05:13.778Z
15247,2025-09-19T08:05:15.757Z
15248,2025-09-19T08:05:30.177Z
15241,2025-09-19T08:05:32.105Z
15237,2025-09-19T08:05:34.105Z
15234,2025-09-19T08:05:38.046Z
15232,2025-09-19T08:05:40.022Z
15233,2025-09-19T08:05:43.948Z
15232,2025-09-19T08:05:59.746Z
15240,2025-09-19T08:06:01.717Z
15245,2025-09-19T08:06:03.687Z
15250,2025-09-19T08:06:13.704Z
15254,2025-09-19T08:06:15.707Z
15271,2025-09-19T08:06:17.679Z
15286,2025-09-19T08:06:19.625Z
15298,2025-09-19T08:06:21.596Z
15307,2025-09-19T08:06:23.562Z
15300,2025-09-19T08:06:25.549Z
15303,2025-09-19T08:06:27.524Z
15299,2025-09-19T08:06:35.586Z
15297,2025-09-19T08:06:37.571Z
15309,2025-09-19T08:06:39.532Z
15310,2025-09-19T08:06:41.495Z
15317,2025-09-19T08:06:43.454Z
15299,2025-09-19T08:06:45.430Z
15295,2025-09-19T08:06:47.408Z
15300,2025-09-19T08:06:57.412Z
15322,2025-09-19T08:06:59.389Z
15331,2025-09-19T08:07:01.355Z
15313,2025-09-19T08:07:03.321Z
15311,2025-09-19T08:07:05.285Z
15315,2025-09-19T08:07:07.259Z
15303,2025-09-19T08:07:09.232Z
15316,2025-09-19T08:07:11.192Z
15309,2025-09-19T08:07:19.242Z
15300,2025-09-19T08:07:21.209Z
15294,2025-09-19T08:07:23.174Z
15298,2025-09-19T08:07:25.155Z
15288,2025-09-19T08:07:27.132Z
15287,2025-09-19T08:07:29.092Z
15291,2025-09-19T08:07:31.099Z
15279,2025-09-19T08:07:33.029Z
15235,2025-09-19T08:07:43.037Z
15226,2025-09-19T08:07:45.004Z
15221,2025-09-19T08:07:46.976Z
15232,2025-09-19T08:07:48.936Z
15265,2025-09-19T08:07:50.916Z
15261,2025-09-19T08:07:52.874Z
15250,2025-09-19T08:07:54.847Z
15223,2025-09-19T08:08:02.896Z
15219,2025-09-19T08:08:04.862Z
15208,2025-09-19T08:08:06.843Z
15194,2025-09-19T08:08:08.797Z
15216,2025-09-19T08:08:10.758Z
15227,2025-09-19T08:08:14.713Z
15244,2025-09-19T08:08:16.675Z
15241,2025-09-19T08:08:24.724Z
15250,2025-09-19T08:08:26.704Z
15261,2025-09-19T08:08:28.698Z
15289,2025-09-19T08:08:30.706Z
15292,2025-09-19T08:08:32.627Z
15299,2025-09-19T08:08:36.568Z
15286,2025-09-19T08:08:38.534Z
15277,2025-09-19T08:08:46.572Z
15281,2025-09-19T08:08:48.550Z
15273,2025-09-19T08:08:50.523Z
15276,2025-09-19T08:08:52.491Z
15290,2025-09-19T08:08:54.453Z
15292,2025-09-19T08:08:56.441Z
15299,2025-09-19T08:08:58.398Z
15309,2025-09-19T08:09:00.364Z
15308,2025-09-19T08:09:08.422Z
15309,2025-09-19T08:09:10.407Z
15313,2025-09-19T08:09:12.388Z
15314,2025-09-19T08:09:14.353Z
15323,2025-09-19T08:09:18.296Z
15326,2025-09-19T08:09:20.255Z
15325,2025-09-19T08:09:22.224Z
15340,2025-09-19T08:09:30.340Z
15328,2025-09-19T08:09:32.272Z
15331,2025-09-19T08:09:34.232Z
15336,2025-09-19T08:09:36.251Z
15332,2025-09-19T08:09:38.203Z
15355,2025-09-19T08:09:40.182Z
15361,2025-09-19T08:09:42.148Z
15360,2025-09-19T08:09:44.111Z
15366,2025-09-19T08:09:52.165Z
15365,2025-09-19T08:09:54.131Z
15361,2025-09-19T08:09:56.104Z
15383,2025-09-19T08:09:58.071Z
15395,2025-09-19T08:10:00.042Z
15385,2025-09-19T08:10:02.005Z
15400,2025-09-19T08:10:03.983Z
15382,2025-09-19T08:10:05.951Z
15372,2025-09-19T08:10:13.981Z
15380,2025-09-19T08:10:15.970Z
15373,2025-09-19T08:10:17.927Z
15378,2025-09-19T08:10:19.885Z
15372,2025-09-19T08:10:21.851Z
15375,2025-09-19T08:10:23.821Z
15377,2025-09-19T08:10:25.815Z
15382,2025-09-19T08:10:27.771Z
15390,2025-09-19T08:10:35.814Z
15380,2025-09-19T08:10:37.790Z
15372,2025-09-19T08:10:39.758Z
15349,2025-09-19T08:10:41.722Z
15344,2025-09-19T08:10:43.687Z
15346,2025-09-19T08:10:45.667Z
15349,2025-09-19T08:10:47.617Z
15364,2025-09-19T08:10:49.591Z
15349,2025-09-19T08:10:57.643Z
15357,2025-09-19T08:10:59.613Z
15360,2025-09-19T08:11:01.581Z
15352,2025-09-19T08:11:03.560Z
15361,2025-09-19T08:11:05.523Z
15353,2025-09-19T08:11:07.490Z
15347,2025-09-19T08:11:09.468Z
15334,2025-09-19T08:11:11.420Z
15343,2025-09-19T08:11:19.490Z
15340,2025-09-19T08:11:21.444Z
15348,2025-09-19T08:11:23.442Z
15362,2025-09-19T08:11:25.419Z
15365,2025-09-19T08:11:27.374Z
15370,2025-09-19T08:11:29.347Z
15365,2025-09-19T08:11:31.354Z
15372,2025-09-19T08:11:33.282Z
15379,2025-09-19T08:11:48.216Z
15394,2025-09-19T08:11:50.195Z
15406,2025-09-19T08:11:52.145Z
15409,2025-09-19T08:11:54.118Z
15407,2025-09-19T08:12:02.171Z
15406,2025-09-19T08:12:04.140Z
15415,2025-09-19T08:12:06.108Z
15428,2025-09-19T08:12:08.072Z
15434,2025-09-19T08:12:22.988Z
15436,2025-09-19T08:12:24.982Z
15439,2025-09-19T08:12:26.949Z
15475,2025-09-19T08:12:28.908Z
15480,2025-09-19T08:12:30.936Z
15488,2025-09-19T08:12:32.876Z
15484,2025-09-19T08:12:34.851Z
15446,2025-09-19T08:12:36.845Z
15437,2025-09-19T08:12:49.093Z
15434,2025-09-19T08:12:51.047Z
15436,2025-09-19T08:12:53.012Z
15441,2025-09-19T08:12:54.995Z
15452,2025-09-19T08:12:56.973Z
15449,2025-09-19T08:12:58.923Z
15442,2025-09-19T08:13:14.719Z
15427,2025-09-19T08:13:16.680Z
15419,2025-09-19T08:13:18.661Z
15417,2025-09-19T08:13:20.613Z
15410,2025-09-19T08:13:28.677Z
15407,2025-09-19T08:13:30.688Z
15412,2025-09-19T08:13:32.626Z
15414,2025-09-19T08:13:34.565Z
15418,2025-09-19T08:13:38.535Z
15400,2025-09-19T08:13:40.490Z
15402,2025-09-19T08:13:42.450Z
15422,2025-09-19T08:13:50.507Z
15425,2025-09-19T08:13:52.491Z
15446,2025-09-19T08:13:54.443Z
15453,2025-09-19T08:13:56.403Z
15449,2025-09-19T08:13:58.371Z
15460,2025-09-19T08:14:00.351Z
15461,2025-09-19T08:14:02.319Z
15451,2025-09-19T08:14:12.318Z
15405,2025-09-19T08:14:14.302Z
15392,2025-09-19T08:14:16.279Z
15379,2025-09-19T08:14:18.244Z
15386,2025-09-19T08:14:20.190Z
15419,2025-09-19T08:14:22.172Z
15432,2025-09-19T08:14:24.165Z
15438,2025-09-19T08:14:26.141Z
15430,2025-09-19T08:14:34.188Z
15438,2025-09-19T08:14:36.163Z
15424,2025-09-19T08:14:38.124Z
15434,2025-09-19T08:14:40.095Z
15445,2025-09-19T08:14:42.060Z
15447,2025-09-19T08:14:44.039Z
15461,2025-09-19T08:14:46.006Z
15467,2025-09-19T08:14:47.965Z
15464,2025-09-19T08:14:57.982Z
15458,2025-09-19T08:14:59.951Z
15443,2025-09-19T08:15:01.912Z
15439,2025-09-19T08:15:03.880Z
15443,2025-09-19T08:15:05.846Z
15442,2025-09-19T08:15:07.814Z
15443,2025-09-19T08:15:09.794Z
15441,2025-09-19T08:15:17.841Z
15431,2025-09-19T08:15:19.807Z
15419,2025-09-19T08:15:21.772Z
15415,2025-09-19T08:15:23.743Z
15426,2025-09-19T08:15:25.748Z
15433,2025-09-19T08:15:27.719Z
15448,2025-09-19T08:15:29.727Z
15463,2025-09-19T08:15:31.684Z
15456,2025-09-19T08:15:39.723Z
15455,2025-09-19T08:15:41.706Z
15446,2025-09-19T08:15:43.681Z
15449,2025-09-19T08:15:45.641Z
15454,2025-09-19T08:15:47.605Z
15456,2025-09-19T08:15:49.593Z
15451,2025-09-19T08:15:51.553Z
15448,2025-09-19T08:15:53.502Z
15446,2025-09-19T08:16:01.563Z
15467,2025-09-19T08:16:05.502Z
15465,2025-09-19T08:16:07.449Z
15479,2025-09-19T08:16:09.424Z
15495,2025-09-19T08:16:11.408Z
15498,2025-09-19T08:16:13.378Z
15508,2025-09-19T08:16:15.348Z
15504,2025-09-19T08:16:23.403Z
15503,2025-09-19T08:16:25.368Z
15513,2025-09-19T08:16:27.326Z
15528,2025-09-19T08:16:29.297Z
15532,2025-09-19T08:16:31.299Z
15534,2025-09-19T08:16:33.228Z
15536,2025-09-19T08:16:35.192Z
15519,2025-09-19T08:16:37.164Z
15516,2025-09-19T08:16:45.209Z
15513,2025-09-19T08:16:47.180Z
15518,2025-09-19T08:16:49.159Z
15520,2025-09-19T08:16:51.116Z
15532,2025-09-19T08:16:53.078Z
15539,2025-09-19T08:16:55.049Z
15529,2025-09-19T08:16:57.034Z
15535,2025-09-19T08:16:58.988Z
15518,2025-09-19T08:17:13.247Z
15499,2025-09-19T08:17:15.225Z
15487,2025-09-19T08:17:17.195Z
15469,2025-09-19T08:17:19.149Z
15467,2025-09-19T08:17:27.203Z
15473,2025-09-19T08:17:29.200Z
15479,2025-09-19T08:17:31.221Z
15482,2025-09-19T08:17:33.133Z
15479,2025-09-19T08:17:35.091Z
15478,2025-09-19T08:17:37.074Z
15488,2025-09-19T08:17:39.048Z
15506,2025-09-19T08:17:41.014Z
15511,2025-09-19T08:17:49.069Z
15519,2025-09-19T08:17:51.030Z
15523,2025-09-19T08:17:53.000Z
15515,2025-09-19T08:17:54.969Z
15514,2025-09-19T08:17:56.931Z
15515,2025-09-19T08:17:58.911Z
15526,2025-09-19T08:18:00.884Z
15559,2025-09-19T08:18:02.847Z
15597,2025-09-19T08:18:10.887Z
15629,2025-09-19T08:18:12.865Z
15640,2025-09-19T08:18:14.828Z
15641,2025-09-19T08:18:16.802Z
15650,2025-09-19T08:18:18.769Z
15641,2025-09-19T08:18:20.720Z
15646,2025-09-19T08:18:22.693Z
15644,2025-09-19T08:18:24.666Z
15635,2025-09-19T08:18:32.763Z
15642,2025-09-19T08:18:34.744Z
15645,2025-09-19T08:18:36.701Z
15638,2025-09-19T08:18:38.690Z
15643,2025-09-19T08:18:40.653Z
15635,2025-09-19T08:18:42.620Z
15640,2025-09-19T08:18:44.598Z
15652,2025-09-19T08:18:46.562Z
15642,2025-09-19T08:18:54.602Z
15654,2025-09-19T08:18:56.574Z
15648,2025-09-19T08:18:58.566Z
15611,2025-09-19T08:19:00.508Z
15598,2025-09-19T08:19:04.457Z
15592,2025-09-19T08:19:06.443Z
15620,2025-09-19T08:19:08.391Z
15616,2025-09-19T08:19:17.234Z
15603,2025-09-19T08:19:19.212Z
15586,2025-09-19T08:19:21.168Z
15608,2025-09-19T08:19:23.135Z
15603,2025-09-19T08:19:25.109Z
15614,2025-09-19T08:19:27.083Z
15633,2025-09-19T08:19:29.050Z
15607,2025-09-19T08:19:31.053Z
15615,2025-09-19T08:19:39.046Z
15618,2025-09-19T08:19:41.020Z
15620,2025-09-19T08:19:43.001Z
15624,2025-09-19T08:19:44.962Z
15614,2025-09-19T08:19:46.925Z
15613,2025-09-19T08:19:48.903Z
15596,2025-09-19T08:19:50.878Z
15422,2025-09-19T08:19:52.845Z
15429,2025-09-19T08:20:07.230Z
15419,2025-09-19T08:20:09.200Z
15422,2025-09-19T08:20:11.180Z
15449,2025-09-19T08:20:13.131Z
15437,2025-09-19T08:20:28.929Z
15427,2025-09-19T08:20:30.944Z
15425,2025-09-19T08:20:32.898Z
15444,2025-09-19T08:20:34.860Z
15436,2025-09-19T08:20:49.255Z
15437,2025-09-19T08:20:51.218Z
15431,2025-09-19T08:20:53.192Z
15425,2025-09-19T08:20:55.153Z
15435,2025-09-19T08:21:03.201Z
15440,2025-09-19T08:21:05.171Z
15453,2025-09-19T08:21:07.133Z
15482,2025-09-19T08:21:09.095Z
15474,2025-09-19T08:21:11.070Z
15480,2025-09-19T08:21:13.038Z
15473,2025-09-19T08:21:15.016Z
15475,2025-09-19T08:21:16.977Z
15474,2025-09-19T08:21:25.029Z
15471,2025-09-19T08:21:27.034Z
15469,2025-09-19T08:21:29.001Z
15471,2025-09-19T08:21:30.998Z
15478,2025-09-19T08:21:32.927Z
15467,2025-09-19T08:21:34.917Z
15476,2025-09-19T08:21:36.877Z
15474,2025-09-19T08:21:38.825Z
15489,2025-09-19T08:21:46.916Z
15508,2025-09-19T08:21:48.897Z
15518,2025-09-19T08:21:50.856Z
15517,2025-09-19T08:21:52.823Z
15523,2025-09-19T08:21:54.795Z
15532,2025-09-19T08:21:56.759Z
15602,2025-09-19T08:22:00.694Z
15617,2025-09-19T08:22:08.735Z
15619,2025-09-19T08:22:10.702Z
15616,2025-09-19T08:22:12.691Z
15652,2025-09-19T08:22:14.652Z
15629,2025-09-19T08:22:16.632Z
15628,2025-09-19T08:22:18.591Z
15642,2025-09-19T08:22:20.549Z
15641,2025-09-19T08:22:22.518Z
15649,2025-09-19T08:22:30.600Z
15654,2025-09-19T08:22:32.541Z
15643,2025-09-19T08:22:34.522Z
15646,2025-09-19T08:22:36.481Z
15657,2025-09-19T08:22:38.452Z
15684,2025-09-19T08:22:40.404Z
15697,2025-09-19T08:22:42.382Z
15712,2025-09-19T08:22:44.353Z
15705,2025-09-19T08:22:52.427Z
15690,2025-09-19T08:22:54.360Z
15685,2025-09-19T08:22:56.326Z
15676,2025-09-19T08:22:58.299Z
15672,2025-09-19T08:23:00.272Z
15652,2025-09-19T08:23:02.243Z
15663,2025-09-19T08:23:04.228Z
15666,2025-09-19T08:23:06.183Z
15675,2025-09-19T08:23:14.229Z
15691,2025-09-19T08:23:16.195Z
15692,2025-09-19T08:23:18.168Z
15698,2025-09-19T08:23:20.147Z
15697,2025-09-19T08:23:22.093Z
15702,2025-09-19T08:23:24.069Z
15712,2025-09-19T08:23:26.043Z
15727,2025-09-19T08:23:27.999Z
15733,2025-09-19T08:23:36.046Z
15731,2025-09-19T08:23:38.035Z
15720,2025-09-19T08:23:40.012Z
15706,2025-09-19T08:23:41.996Z
15709,2025-09-19T08:23:43.960Z
15711,2025-09-19T08:23:45.934Z
15710,2025-09-19T08:23:47.903Z
15716,2025-09-19T08:23:49.861Z
15703,2025-09-19T08:23:57.951Z
15694,2025-09-19T08:23:59.884Z
15683,2025-09-19T08:24:01.853Z
15665,2025-09-19T08:24:03.832Z
15668,2025-09-19T08:24:05.784Z
15660,2025-09-19T08:24:07.744Z
15664,2025-09-19T08:24:09.736Z
15686,2025-09-19T08:24:11.699Z
15689,2025-09-19T08:24:19.739Z
15693,2025-09-19T08:24:21.727Z
15699,2025-09-19T08:24:23.705Z
15685,2025-09-19T08:24:25.681Z
15683,2025-09-19T08:24:27.654Z
15669,2025-09-19T08:24:29.652Z
15662,2025-09-19T08:24:31.589Z
15686,2025-09-19T08:24:33.552Z
15700,2025-09-19T08:24:43.598Z
15705,2025-09-19T08:24:45.558Z
15687,2025-09-19T08:24:47.557Z
15688,2025-09-19T08:24:49.538Z
15694,2025-09-19T08:24:51.504Z
15699,2025-09-19T08:24:53.478Z
15682,2025-09-19T08:24:55.459Z
15683,2025-09-19T08:25:03.496Z
15675,2025-09-19T08:25:05.472Z
15674,2025-09-19T08:25:07.439Z
15698,2025-09-19T08:25:09.402Z
15702,2025-09-19T08:25:11.364Z
15694,2025-09-19T08:25:13.328Z
15685,2025-09-19T08:25:15.305Z
15664,2025-09-19T08:25:17.280Z
15678,2025-09-19T08:25:25.326Z
15694,2025-09-19T08:25:27.303Z
15708,2025-09-19T08:25:29.255Z
15728,2025-09-19T08:25:31.258Z
15708,2025-09-19T08:25:33.192Z
15713,2025-09-19T08:25:35.158Z
15710,2025-09-19T08:25:37.143Z
15709,2025-09-19T08:25:39.098Z
15730,2025-09-19T08:25:47.143Z
15734,2025-09-19T08:25:49.117Z
15740,2025-09-19T08:25:51.095Z
15747,2025-09-19T08:25:53.036Z
15737,2025-09-19T08:25:55.028Z
15746,2025-09-19T08:25:56.990Z
15750,2025-09-19T08:25:58.963Z
15765,2025-09-19T08:26:00.920Z
15774,2025-09-19T08:26:08.984Z
15781,2025-09-19T08:26:10.957Z
15788,2025-09-19T08:26:12.914Z
15790,2025-09-19T08:26:14.883Z
15794,2025-09-19T08:26:16.853Z
15786,2025-09-19T08:26:18.805Z
15796,2025-09-19T08:26:20.782Z
15795,2025-09-19T08:26:22.750Z
15796,2025-09-19T08:26:30.831Z
15819,2025-09-19T08:26:32.753Z
15823,2025-09-19T08:26:34.767Z
15833,2025-09-19T08:26:36.737Z
15837,2025-09-19T08:26:51.667Z
15783,2025-09-19T08:26:53.637Z
15779,2025-09-19T08:26:55.615Z
15783,2025-09-19T08:26:57.591Z
15780,2025-09-19T08:26:59.527Z
15824,2025-09-19T08:27:01.514Z
15813,2025-09-19T08:27:03.472Z
15821,2025-09-19T08:27:05.466Z
15830,2025-09-19T08:27:13.493Z
15812,2025-09-19T08:27:15.461Z
15821,2025-09-19T08:27:17.448Z
15813,2025-09-19T08:27:19.420Z
15797,2025-09-19T08:27:41.585Z
15799,2025-09-19T08:27:43.566Z
15791,2025-09-19T08:27:45.527Z
15767,2025-09-19T08:27:47.542Z
15768,2025-09-19T08:27:57.549Z
15752,2025-09-19T08:27:59.514Z
15750,2025-09-19T08:28:01.480Z
15749,2025-09-19T08:28:03.438Z
15753,2025-09-19T08:28:05.430Z
15755,2025-09-19T08:28:07.397Z
15760,2025-09-19T08:28:09.349Z
15765,2025-09-19T08:28:17.390Z
15760,2025-09-19T08:28:21.341Z
15765,2025-09-19T08:28:23.312Z
15762,2025-09-19T08:28:25.269Z
15771,2025-09-19T08:28:27.246Z
15800,2025-09-19T08:28:29.211Z
15797,2025-09-19T08:28:31.212Z
15803,2025-09-19T08:28:39.231Z
15806,2025-09-19T08:28:41.196Z
15752,2025-09-19T08:28:43.172Z
15754,2025-09-19T08:28:45.135Z
15752,2025-09-19T08:28:47.094Z
15747,2025-09-19T08:28:49.064Z
15749,2025-09-19T08:28:51.053Z
15755,2025-09-19T08:28:53.001Z
15750,2025-09-19T08:29:01.039Z
15754,2025-09-19T08:29:03.016Z
15757,2025-09-19T08:29:05.007Z
15753,2025-09-19T08:29:06.963Z
15759,2025-09-19T08:29:08.929Z
15752,2025-09-19T08:29:10.907Z
15757,2025-09-19T08:29:12.859Z
15759,2025-09-19T08:29:14.833Z
15763,2025-09-19T08:29:22.878Z
15765,2025-09-19T08:29:24.853Z
15791,2025-09-19T08:29:26.817Z
15781,2025-09-19T08:29:28.804Z
15778,2025-09-19T08:29:30.786Z
15776,2025-09-19T08:29:32.710Z
15756,2025-09-19T08:29:34.686Z
15763,2025-09-19T08:29:36.645Z
15766,2025-09-19T08:29:44.703Z
15773,2025-09-19T08:29:46.687Z
15776,2025-09-19T08:29:48.684Z
15770,2025-09-19T08:29:50.643Z
15777,2025-09-19T08:29:52.597Z
15786,2025-09-19T08:29:54.579Z
15793,2025-09-19T08:29:56.566Z
15814,2025-09-19T08:29:58.538Z
15806,2025-09-19T08:30:06.580Z
15809,2025-09-19T08:30:08.536Z
15826,2025-09-19T08:30:10.518Z
15816,2025-09-19T08:30:12.466Z
15827,2025-09-19T08:30:14.432Z
15851,2025-09-19T08:30:16.406Z
15835,2025-09-19T08:30:18.383Z
15842,2025-09-19T08:30:20.330Z
15857,2025-09-19T08:30:28.393Z
15837,2025-09-19T08:30:30.428Z
15841,2025-09-19T08:30:32.353Z
15692,2025-09-19T08:30:34.319Z
15680,2025-09-19T08:30:36.295Z
15681,2025-09-19T08:30:38.267Z
15687,2025-09-19T08:30:40.259Z
15832,2025-09-19T08:30:42.237Z
15850,2025-09-19T08:30:50.277Z
15869,2025-09-19T08:30:52.262Z
15875,2025-09-19T08:30:54.244Z
15889,2025-09-19T08:30:56.186Z
15893,2025-09-19T08:30:58.143Z
15878,2025-09-19T08:31:00.132Z
15910,2025-09-19T08:31:02.109Z
15904,2025-09-19T08:31:04.057Z
15889,2025-09-19T08:31:12.113Z
15887,2025-09-19T08:31:14.068Z
15884,2025-09-19T08:31:16.047Z
15894,2025-09-19T08:31:18.017Z
15902,2025-09-19T08:31:19.975Z
15908,2025-09-19T08:31:21.952Z
15912,2025-09-19T08:31:23.914Z
15916,2025-09-19T08:31:25.885Z
15920,2025-09-19T08:31:33.929Z
15921,2025-09-19T08:31:35.912Z
15924,2025-09-19T08:31:37.878Z
15929,2025-09-19T08:31:39.838Z
15938,2025-09-19T08:31:41.799Z
15944,2025-09-19T08:31:43.785Z
15943,2025-09-19T08:31:45.748Z
15933,2025-09-19T08:31:47.701Z
15925,2025-09-19T08:31:55.758Z
15915,2025-09-19T08:31:57.742Z
15905,2025-09-19T08:31:59.702Z
15917,2025-09-19T08:32:01.659Z
15912,2025-09-19T08:32:03.635Z
15910,2025-09-19T08:32:05.606Z
15913,2025-09-19T08:32:09.531Z
15908,2025-09-19T08:32:17.588Z
15915,2025-09-19T08:32:19.557Z
15916,2025-09-19T08:32:21.520Z
15901,2025-09-19T08:32:23.488Z
15904,2025-09-19T08:32:25.463Z
15902,2025-09-19T08:32:27.417Z
15907,2025-09-19T08:32:29.398Z
15905,2025-09-19T08:32:31.406Z
15893,2025-09-19T08:32:41.391Z
15889,2025-09-19T08:32:43.393Z
15902,2025-09-19T08:32:45.365Z
15901,2025-09-19T08:32:47.324Z
15918,2025-09-19T08:32:49.300Z
15929,2025-09-19T08:32:51.259Z
15931,2025-09-19T08:32:53.219Z
15943,2025-09-19T08:33:01.275Z
15945,2025-09-19T08:33:03.250Z
